; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Saccharomyces_cerevisiae -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
HSL7	57	26	21	44	27	22	15	32	26	22	10	33	37	26	45	56
CKS1	45	38	31	37	46	8	17	28	26	24	24	26	34	29	28	58
MEC1	70	28	20	37	27	13	8	19	25	11	8	6	33	15	14	26
YBR137W	31	20	14	27	20	11	10	19	14	8	8	8	27	20	6	25
YBR138C	49	19	19	26	18	14	12	20	18	10	8	14	28	21	12	38
YBR139W	38	14	20	26	12	8	12	19	21	10	14	19	28	18	18	49
IRA1	49	22	27	32	25	8	14	20	20	19	11	20	37	18	17	56
YBR141C	37	13	17	29	9	6	8	16	26	12	16	9	25	8	21	25
MAK5	25	9	16	29	21	16	8	17	8	12	6	13	25	26	9	37
SUP45	51	28	24	52	33	22	11	33	25	16	11	22	47	33	28	63
ADH5	55	25	25	51	30	11	17	33	28	23	18	28	43	33	37	42
MRPS9	52	29	23	46	16	8	14	21	36	11	11	21	47	11	31	64
YBR147W	55	27	27	48	36	23	15	27	21	23	9	20	45	29	22	50
YSW1	64	31	21	34	31	11	12	24	18	15	20	16	37	21	16	38
ARA1	42	12	12	33	12	12	9	22	11	12	10	8	34	19	10	22
TBS1	50	27	27	41	30	37	11	39	21	19	6	17	45	33	19	77
APD1	77	14	43	42	16	7	11	26	38	18	35	26	44	21	28	53
SPP381	42	15	19	47	31	14	8	17	18	19	6	11	31	22	22	74
RIB7	27	17	14	19	22	9	5	8	15	7	6	6	13	10	9	20
RPB5	58	28	33	49	32	9	19	26	30	22	19	21	48	27	21	57
CNS1	71	24	38	41	27	8	12	33	31	21	11	30	46	26	32	48
SLI15	56	16	13	32	15	8	14	15	19	8	4	20	28	19	20	54
ICS2	48	30	21	44	33	22	15	34	23	16	15	23	38	36	26	75
AMN1	45	22	23	48	22	23	5	38	16	6	15	31	56	37	24	88
IFA38	56	32	36	38	31	12	11	28	34	14	14	21	41	24	22	71
CDC28	69	19	20	46	23	11	5	14	20	11	10	7	41	13	13	26
CSH1	80	28	28	29	26	16	25	24	29	23	17	28	30	24	27	65
TOS1	49	27	12	38	28	19	21	41	18	16	7	17	32	46	18	110
YSY6	95	22	37	44	29	8	24	16	39	26	14	24	35	21	29	36
DEM1	36	13	23	26	21	6	8	11	14	16	11	21	26	11	20	30
ARL1	71	20	31	41	21	10	11	19	27	11	14	22	43	20	19	44
UBS1	44	22	19	41	19	14	11	31	20	11	10	20	43	27	21	71
TYR1	26	13	22	26	14	6	3	13	15	9	4	14	32	9	13	47
POP7	71	16	28	45	30	17	5	27	31	10	13	26	28	36	35	61
PEX32	61	26	27	45	35	13	5	28	36	10	17	16	28	31	30	71
SSE2	49	18	22	33	11	13	8	15	24	5	12	15	39	11	13	58
NPL4	30	18	14	25	15	10	10	15	14	7	7	16	27	15	13	40
SEC66	40	16	15	25	13	7	10	14	15	7	10	18	27	14	15	30
SMY2	28	24	13	32	28	23	7	28	10	10	5	16	31	29	16	52
UMP1	19	14	15	21	19	13	3	17	11	14	9	10	20	11	16	22
SWD3	22	10	17	21	16	9	3	15	11	14	13	14	20	11	19	19
ECM31	35	21	26	33	21	9	9	24	18	16	10	16	40	17	15	53
EHT1	45	12	19	41	19	14	14	17	18	14	9	20	34	24	19	64
FZO1	63	24	36	49	28	15	21	18	34	26	29	27	46	17	31	35
DTR1	52	25	29	46	34	23	15	28	24	23	19	22	43	29	25	62
RPS6B	51	19	20	56	35	18	9	31	22	22	21	19	38	35	34	69
SMP1	57	26	21	43	34	18	17	37	19	21	13	17	38	40	19	75
YBR182C-A	66	22	23	54	17	21	24	22	27	19	24	28	55	23	26	48
YPC1	56	26	26	56	24	21	23	21	29	17	20	20	55	25	18	62
YBR184W	51	11	11	37	12	4	9	13	16	10	7	12	31	14	18	40
MBA1	64	22	31	58	33	17	14	23	30	17	20	21	48	30	24	47
PCH2	61	24	25	59	26	17	18	25	35	15	17	23	47	30	30	47
GDT1	24	12	14	22	15	8	11	18	11	10	6	17	23	21	13	47
NTC20	42	21	21	30	20	12	12	28	22	21	10	23	30	18	33	56
RPS9B	56	23	28	30	33	10	12	21	18	21	12	21	30	22	20	42
RPL21A	48	28	30	42	36	30	14	32	28	27	22	23	36	27	34	42
RIM2	62	23	25	49	23	13	8	37	21	7	14	29	53	37	25	73
MED8	64	10	19	29	12	6	7	10	22	8	8	12	24	11	16	25
AIM4	25	12	10	29	16	8	7	19	11	8	6	10	24	22	12	64
MSI1	55	19	20	43	20	4	9	15	14	11	6	17	47	14	14	44
PGI1	15	4	6	14	8	4	1	10	4	4	1	3	12	11	4	21
YBR196C-A	38	20	16	27	23	12	16	16	20	17	23	23	21	18	27	34
YBR196C-B	35	30	16	42	29	21	20	40	19	25	23	28	39	34	37	61
YBR197C	43	15	15	22	14	7	11	14	19	11	9	14	20	13	18	24
TAF5	59	14	33	29	23	10	11	17	24	14	18	28	29	23	22	30
KTR4	30	28	17	29	22	18	11	33	23	14	10	14	29	24	23	59
BEM1	74	27	24	62	33	18	10	20	28	13	17	22	52	23	29	47
YBR200W-A	71	23	26	55	25	10	7	19	28	10	8	18	50	18	23	63
DER1	65	25	31	40	29	20	11	17	26	15	5	19	40	17	18	50
YBR201C-A	59	24	35	37	33	25	15	32	24	24	23	23	40	32	21	52
MCM7	59	36	40	39	31	20	14	34	31	20	16	20	52	23	17	47
COS111	52	25	37	55	25	23	17	23	36	12	19	23	56	28	18	50
YBR204C	25	14	15	14	13	10	12	12	15	10	9	14	15	13	12	36
KTR3	36	14	12	14	12	9	12	15	13	10	10	14	15	15	13	25
FTH1	50	21	21	22	23	11	7	23	15	13	9	16	25	20	16	16
DUR1,2	50	17	37	51	27	12	12	31	30	26	10	21	48	27	28	72
TC(GCA)B	51	27	20	57	38	27	12	31	19	14	9	23	48	40	23	60
TE(UUC)B	59	24	31	42	36	20	9	28	26	17	25	34	36	32	37	43
ERV15	35	20	15	32	22	5	7	22	13	10	4	12	32	21	14	46
AME1	56	20	27	44	19	9	14	29	31	18	22	36	41	24	44	65
NGR1	48	19	20	54	32	26	12	30	19	12	6	23	43	43	21	91
MET8	59	28	20	52	34	11	13	24	16	15	7	27	51	28	25	52
SDS24	19	18	11	19	18	8	6	17	10	8	13	7	20	16	7	24
HPC2	47	19	9	37	19	9	12	21	15	13	6	18	32	20	24	55
YBP1	34	20	13	19	18	4	5	16	12	5	7	11	22	14	10	20
ATG12	20	11	16	19	10	7	5	13	14	5	4	20	22	12	18	34
PYC2	24	13	14	20	11	13	3	20	13	5	7	12	23	16	12	42
YBR220C	66	29	33	49	25	10	10	23	33	16	21	21	52	14	27	45
PDB1	26	16	17	21	20	7	11	17	12	9	3	22	22	24	14	42
YBR221W-A	42	22	17	21	14	3	11	17	24	9	7	16	22	12	20	26
PCS60	24	12	19	25	15	9	11	24	18	19	14	11	24	18	18	49
TDP1	48	15	18	29	15	9	8	17	21	12	15	21	27	13	28	32
YBR225W	32	21	17	29	28	15	8	18	13	12	9	15	27	21	15	48
MCX1	32	11	11	19	14	2	2	7	11	3	6	4	16	10	4	25
SLX1	25	4	7	19	4	6	2	11	10	3	2	11	16	11	14	32
ROT2	22	29	9	33	25	8	9	28	11	10	6	13	35	24	16	48
OM14	18	18	5	16	16	39	17	35	5	16	3	15	18	34	13	42
YBR230W-A	42	15	35	16	13	3	17	5	34	16	39	18	18	5	16	18
SWC5	55	14	26	32	7	5	15	10	31	11	13	22	34	7	23	31
PBP2	31	22	10	32	23	13	15	26	7	11	5	14	34	31	7	55
DAD3	63	18	21	30	20	2	9	12	13	13	5	16	35	10	12	27
ARC40	50	16	21	24	20	14	8	22	19	12	6	11	23	22	13	26
YBR235W	26	11	22	24	13	6	8	21	22	12	14	16	23	19	20	50
ABD1	30	15	14	28	14	12	8	17	15	5	7	14	28	19	12	36
PRP5	36	14	17	28	12	7	8	14	19	5	12	15	28	15	14	30
YBR238C	60	20	30	34	27	13	13	41	30	20	14	25	27	41	31	73
YBR239C	72	25	26	59	24	10	9	26	28	14	15	19	57	20	27	68
THI2	33	25	22	66	36	19	24	25	21	33	24	20	56	27	28	40
YBR241C	71	29	34	41	22	8	16	25	36	16	20	28	46	19	30	58
YBR242W	72	32	19	45	34	21	17	33	15	17	7	21	46	35	17	68
ALG7	69	26	27	47	24	12	15	28	24	15	13	35	51	26	32	55
GPX2	62	33	27	45	35	19	13	28	25	21	8	26	46	22	32	57
ISW1	6	2	5	6	2	3	0	3	3	3	2	3	7	0	4	1
YBR246W	1	3	3	6	4	2	0	5	0	3	3	2	7	3	2	6
ENP1	40	20	21	39	22	5	6	14	25	6	13	17	34	16	21	51
HIS7	53	19	27	40	22	7	10	26	25	12	10	20	39	27	20	58
ARO4	57	24	21	53	30	10	16	30	23	20	13	27	45	32	33	65
SPO23	43	18	22	41	32	14	9	27	17	23	15	38	33	27	47	93
MRPS5	69	32	40	41	33	18	9	24	34	11	15	29	46	23	25	50
DUT1	42	20	13	37	25	8	6	15	11	10	1	9	34	16	11	38
SRB6	21	14	11	23	14	8	2	13	11	8	7	12	24	6	18	22
TRS20	30	10	13	18	13	12	2	13	11	3	1	7	17	15	6	20
YBR255W	20	7	13	18	6	1	2	13	15	3	12	10	17	11	13	30
YBR255C-A	38	21	10	25	19	12	6	24	11	9	6	23	25	19	27	35
RIB5	58	23	18	51	30	24	14	28	17	14	16	30	45	35	29	67
POP4	74	20	31	49	28	15	10	22	32	21	19	24	41	19	36	58
SHG1	32	13	15	21	9	5	5	16	15	7	1	8	26	10	9	31
YBR259W	31	8	16	21	9	1	5	15	10	7	5	13	26	15	9	32
RGD1	29	8	15	25	11	7	3	5	17	5	4	7	20	6	11	18
YBR261C	29	13	9	19	13	4	5	14	9	3	2	10	19	15	9	15
AIM5	23	12	19	18	10	5	5	14	26	6	11	7	13	12	14	27
SHM1	27	7	14	18	14	11	5	19	12	6	5	12	13	26	10	23
YPT10	23	13	12	17	12	6	7	11	11	6	5	9	19	11	7	42
TSC10	42	9	11	17	7	5	7	12	11	6	6	13	19	11	12	23
REI1	21	16	17	32	16	13	8	19	17	6	6	14	32	21	12	45
MRPL37	29	10	13	28	14	9	6	23	10	17	5	12	27	16	21	35
FMP21	30	5	15	19	9	8	2	8	11	6	9	7	20	8	7	19
BIT2	70	27	31	41	26	14	11	27	29	23	13	15	44	14	25	42
YBR271W	42	15	27	41	25	13	11	31	14	23	14	27	44	29	26	70
HSM3	37	15	15	29	15	3	4	9	13	6	6	11	32	7	10	44
UBX7	29	11	16	17	13	8	5	12	9	14	8	12	22	5	14	26
CHK1	26	12	12	17	14	8	5	16	5	14	8	11	22	9	13	29
RIF1	57	25	34	55	30	9	21	18	27	19	12	31	58	25	21	57
PPS1	48	12	23	15	18	6	4	5	15	10	14	14	17	6	12	30
DPB3	30	14	5	15	12	14	4	23	6	10	6	12	17	15	18	48
PAF1	52	24	18	43	19	3	6	17	22	8	12	18	45	10	24	35
SAF1	30	11	13	33	11	15	7	13	14	11	10	11	31	10	16	35
DUG2	67	22	30	49	29	15	13	27	32	21	12	25	39	27	35	56
MRPL27	76	26	33	51	31	10	9	28	35	18	15	18	45	23	29	52
SSH1	48	23	31	39	31	17	15	31	24	25	19	29	37	29	32	69
YBR284W	54	27	36	45	36	10	18	19	26	19	29	40	47	27	31	35
YBR285W	46	18	15	31	20	10	8	14	10	9	6	11	34	15	7	34
APE3	59	16	19	38	20	12	3	19	19	7	10	11	34	20	14	41
YBR287W	46	14	11	23	15	11	2	15	10	5	6	16	23	13	17	29
APM3	27	11	11	13	10	7	3	9	13	6	7	13	12	5	19	36
SNF5	36	13	9	13	19	7	3	11	5	6	7	11	12	13	10	27
BSD2	30	13	14	25	9	7	8	8	14	6	4	9	28	6	7	17
CTP1	74	23	27	48	28	15	17	28	23	18	8	22	47	32	20	69
VBA2	58	29	28	48	28	13	15	29	36	19	16	25	41	24	37	53
SUL1	83	30	23	44	33	20	14	28	28	16	6	26	36	29	32	51
PCA1	70	15	31	59	28	13	11	19	32	18	19	22	44	25	31	62
PHO89	58	23	28	59	32	16	10	24	31	15	15	24	47	28	32	57
YBR296C-A	36	11	13	25	12	10	11	12	22	7	19	12	15	17	17	40
MAL33	40	12	12	25	17	19	11	13	17	7	10	11	15	22	12	36
MAL31	39	29	45	43	40	12	10	29	26	18	19	35	50	32	24	48
YBR298C-A	8	5	7	10	2	0	2	4	9	2	1	5	12	1	7	18
MAL32	18	5	4	10	7	1	2	7	1	2	0	5	12	9	2	8
DAN3	60	25	36	39	35	14	14	27	31	30	26	25	34	21	36	46
COS2	47	31	23	36	24	24	27	34	27	28	12	31	40	26	35	54
YCL075W	69	27	31	44	29	14	17	36	40	18	18	19	32	37	30	38
YCL074W	26	18	14	18	20	9	4	25	11	12	12	14	18	19	20	16
YCL073C	84	30	38	39	33	7	16	13	29	7	17	36	45	24	19	62
VBA3	31	26	35	55	31	16	10	39	33	22	22	21	52	32	31	43
YCL068C	16	7	3	17	7	5	2	6	3	2	0	3	17	6	3	2
HMLALPHA2	52	8	22	29	15	4	1	5	19	5	9	16	25	8	17	27
HMLALPHA1	27	16	5	29	17	9	1	22	8	5	4	8	25	19	15	52
CHA1	41	17	24	37	20	16	16	25	28	19	15	19	30	25	27	49
VAC17	49	19	25	37	27	15	16	24	25	19	16	17	30	28	20	41
MRC1	37	27	17	32	25	7	11	19	20	9	5	12	31	19	14	36
KRR1	33	9	12	19	12	6	3	10	12	8	5	6	16	8	12	32
YCL058W-A	32	6	10	19	12	5	3	12	8	8	6	9	16	12	12	33
YCL057C-A	46	29	25	42	29	24	16	26	16	20	17	20	51	22	15	43
PRD1	43	20	26	42	15	17	16	25	22	20	24	29	51	16	29	46
YCL056C	88	24	37	34	25	14	12	27	38	19	14	21	32	21	29	64
KAR4	77	20	35	39	29	12	11	26	27	20	14	25	38	26	27	73
SPB1	62	18	38	41	24	14	11	30	25	19	17	29	48	28	24	71
PBN1	71	23	35	37	23	13	11	26	37	16	18	23	36	21	30	50
LRE1	50	23	26	37	30	18	11	35	21	16	13	23	36	37	23	71
APA1	63	30	33	41	34	16	14	27	24	17	11	27	47	28	20	67
YCL049C	54	20	35	39	32	23	11	30	28	25	28	23	35	28	30	58
YCL048W-A	66	24	28	40	22	29	11	39	26	14	19	21	45	33	22	60
SPS22	61	22	16	42	17	10	8	30	18	8	6	19	45	25	20	89
YCL047C	9	14	7	20	13	4	4	13	8	5	7	6	19	11	8	36
YCL045C	13	13	5	31	15	14	6	12	6	7	5	7	29	13	8	20
MGR1	42	17	14	25	16	10	8	20	13	7	7	12	27	20	11	38
PDI1	30	20	8	33	21	19	16	20	9	17	8	23	31	20	25	61
YCL042W	61	23	20	33	25	8	16	8	20	17	19	20	31	9	21	30
GID7	29	19	7	39	17	10	7	17	9	4	13	17	40	18	16	41
ATG22	57	17	19	53	23	16	10	38	17	22	8	23	49	31	33	83
SRO9	33	20	16	24	22	14	10	29	22	9	16	16	16	32	21	46
GFD2	46	16	29	24	21	16	10	16	32	9	14	20	16	22	22	33
GRX1	59	33	24	44	36	19	12	34	23	19	10	23	43	30	28	46
LSB5	46	23	34	44	28	10	12	24	30	19	19	33	43	23	36	59
YCL033C	15	3	11	14	3	5	6	14	11	8	5	7	15	11	9	20
STE50	20	7	14	14	9	5	6	11	11	8	5	3	15	11	3	15
RRP7	59	23	29	40	19	4	10	11	31	6	17	18	41	11	17	28
HIS4	28	18	15	31	16	5	7	12	14	6	4	21	35	11	18	23
BIK1	18	11	14	14	11	4	9	14	14	13	13	16	14	11	20	31
RNQ1	31	16	14	14	20	13	9	14	11	13	4	11	14	14	11	18
FUS1	39	18	14	44	23	13	11	26	22	16	13	25	31	26	38	75
HBN1	58	46	26	35	31	18	19	39	27	16	15	24	48	28	22	47
FRM2	54	25	24	44	36	16	12	27	26	20	11	28	32	30	37	77
AGP1	28	24	32	37	36	26	20	40	18	33	14	30	39	39	29	54
KCC4	73	19	32	41	22	5	11	30	29	24	19	30	40	20	40	64
TE(UUC)C	40	19	25	73	25	13	7	22	28	5	13	26	65	30	26	82
YCL021W-A	61	25	29	44	34	28	12	31	33	18	20	17	32	34	26	55
YCL019W	64	20	23	77	25	16	9	30	31	8	10	19	65	36	26	40
YCL020W	64	20	23	77	25	16	9	30	31	8	10	19	65	36	26	40
SUP53	56	20	18	68	23	11	6	24	24	5	12	22	58	28	27	40
LEU2	34	21	20	36	24	9	11	18	23	13	15	9	31	19	14	53
NFS1	30	26	22	46	26	12	11	17	21	13	10	14	47	14	16	24
DCC1	50	29	41	37	32	20	13	29	28	23	12	31	46	23	28	57
BUD3	57	33	27	37	30	14	13	42	22	23	18	27	46	29	31	50
YCL012C	66	17	17	27	14	14	8	11	18	10	7	8	29	6	11	22
GBP2	34	6	10	26	14	3	4	7	15	6	12	8	13	12	16	25
SGF29	16	19	10	17	12	10	12	26	11	10	14	15	23	21	13	38
ILV6	15	10	8	13	9	6	5	11	7	4	5	6	16	10	4	17
STP22	25	6	18	8	7	2	5	7	12	5	7	13	13	8	8	24
VMA9	24	13	7	8	8	7	5	18	8	5	2	6	13	12	7	25
LDB16	76	34	32	35	36	16	17	24	32	25	17	29	32	18	37	39
PGS1	36	18	20	39	26	14	2	19	15	13	3	11	37	16	17	26
YCL002C	18	10	13	16	11	12	9	16	14	9	5	14	14	17	15	45
RER1	45	14	16	16	15	5	9	13	17	9	12	10	14	14	11	18
YCL001W-A	68	22	34	50	31	9	12	22	37	14	14	28	38	29	34	57
YCL001W-B	32	8	17	25	9	10	5	13	20	9	6	9	21	11	15	17
CDC10	28	13	17	30	15	10	6	14	18	10	8	13	27	12	18	31
MRPL32	31	13	14	30	18	8	6	17	12	10	10	13	27	18	15	28
YCP4	73	31	30	43	23	17	14	29	25	17	22	19	57	18	17	64
CIT2	57	27	31	39	37	12	24	23	24	24	27	31	36	33	24	50
SUF2	44	28	29	36	30	10	16	30	27	14	24	38	37	34	34	68
YCR007C	68	26	37	39	28	21	14	28	22	20	15	34	52	25	24	46
TN(GUU)C	60	26	31	40	37	16	10	26	25	22	14	32	35	25	37	63
SAT4	58	23	30	44	15	15	10	29	22	10	13	30	59	21	22	98
RVS161	71	29	31	45	24	12	16	25	42	18	18	21	39	18	34	56
ADY2	52	31	32	33	35	19	21	29	23	31	36	26	38	23	26	44
ADP1	74	23	34	36	29	13	17	28	32	23	22	27	32	28	31	50
PGK1	55	36	26	31	41	14	14	37	22	15	18	29	31	41	26	63
POL4	38	14	12	31	13	7	8	18	12	9	11	14	31	17	15	32
YCR015C	50	21	31	42	23	10	14	26	31	16	14	28	40	26	30	97
SUF16	55	20	36	64	23	10	12	25	35	11	15	30	62	29	28	44
YCR016W	72	27	27	49	30	14	18	27	26	21	10	21	48	26	23	60
CWH43	40	20	30	46	26	14	10	28	19	15	14	37	51	29	31	89
SRD1	44	24	28	52	32	19	17	31	22	24	10	26	50	32	27	61
TM(CAU)C	80	20	30	72	26	11	8	19	37	9	7	26	58	24	35	37
TK(CUU)C	43	26	25	76	35	14	9	24	26	6	9	20	67	36	18	65
MAK32	63	32	22	50	26	10	10	38	30	15	9	25	49	26	38	56
PET18	29	9	8	20	10	1	4	10	9	7	6	5	19	7	9	16
MAK31	24	9	9	26	13	2	7	13	11	8	8	11	19	17	14	31
HTL1	31	11	13	26	14	8	7	9	17	8	2	9	19	11	13	24
HSP30	62	27	20	55	42	24	11	32	15	14	5	19	45	44	17	67
YCR023C	53	20	18	42	24	18	5	24	18	10	10	13	38	23	18	35
SLM5	55	16	27	38	16	5	6	17	26	6	6	27	40	16	26	48
YCR024C-B	4	3	5	8	4	6	2	6	5	3	3	2	6	6	3	12
PMP1	64	23	29	36	36	20	6	38	18	15	4	17	35	42	14	102
NPP1	80	36	27	56	32	10	10	26	28	11	13	19	58	21	22	50
RHB1	20	19	14	31	19	6	8	18	18	9	10	11	28	17	16	56
TQ(UUG)C	51	21	27	67	26	13	12	22	34	10	21	27	55	29	32	52
FEN2	55	18	32	59	22	11	13	28	40	19	14	18	47	26	32	65
RIM1	48	22	15	33	19	11	9	26	17	12	8	20	35	20	25	64
SYP1	52	22	34	49	27	12	14	31	25	23	16	29	53	28	28	56
RPS14A	33	33	24	39	31	18	13	44	22	20	16	24	43	35	29	75
BPH1	64	26	38	41	31	21	10	33	32	24	17	21	42	24	28	47
SNT1	69	29	21	42	32	18	16	25	21	19	12	17	39	26	19	59
FEN1	48	23	16	49	25	10	15	17	17	13	12	26	45	22	25	58
RRP43	25	16	14	30	17	7	5	14	22	5	10	11	22	14	19	46
RBK1	46	11	14	30	19	10	5	14	14	5	7	16	22	22	17	25
PHO87	62	26	26	38	27	14	11	25	22	15	9	20	41	22	20	56
MATALPHA2	52	8	22	29	15	4	1	5	19	5	9	16	25	8	17	27
MATALPHA1	27	16	5	29	17	9	1	22	8	5	4	8	25	19	15	52
TAF2	82	20	24	56	24	5	7	21	27	13	16	28	49	20	37	70
YCR043C	21	9	11	23	12	4	4	13	7	9	7	12	23	11	14	51
PER1	25	6	10	15	12	4	4	12	8	6	4	10	11	16	10	30
YCR045C	41	19	15	22	15	10	10	18	11	11	10	21	30	14	17	38
IMG1	20	18	17	26	17	11	5	26	16	9	7	18	27	21	22	33
BUD23	43	17	31	24	30	19	14	20	24	27	15	19	19	20	25	35
ARE1	35	19	20	24	25	15	14	31	20	27	19	17	19	24	30	43
YCR050C	32	17	11	36	16	13	9	17	14	8	15	15	34	17	17	26
YCR051W	26	15	17	36	17	15	9	11	17	8	13	17	34	14	16	32
RSC6	38	20	19	15	19	5	10	17	13	12	3	12	23	13	8	26
THR4	24	15	12	28	20	9	9	12	12	7	3	15	24	18	13	29
CTR86	63	22	18	54	28	11	10	17	25	10	13	8	41	23	15	30
PWP2	30	10	18	23	14	6	7	6	18	7	6	13	20	10	13	23
YIH1	29	5	13	20	7	2	5	10	12	8	4	7	20	9	8	8
TAH1	8	7	10	20	8	4	5	13	9	8	2	5	20	12	7	29
YCR061W	42	35	26	39	31	19	25	29	25	25	23	24	45	25	22	64
SUP61	55	22	19	48	23	27	8	42	23	14	7	16	43	36	26	73
BUD31	39	28	14	18	28	5	10	15	15	9	6	13	17	17	13	27
HCM1	76	29	16	39	23	25	23	34	26	12	9	19	35	39	18	76
RAD18	50	25	22	45	32	17	8	34	21	16	13	15	39	33	22	102
SED4	52	27	28	43	24	27	12	38	25	18	6	25	50	29	28	67
ATG15	57	22	37	46	32	12	10	31	32	18	16	24	42	33	27	60
CPR4	28	18	19	24	20	9	7	18	17	11	7	13	24	17	14	31
IMG2	34	13	16	28	15	6	7	12	13	13	8	17	29	8	19	22
RSA4	50	15	12	29	14	4	6	7	16	4	4	10	25	8	13	18
SSK22	41	18	17	35	16	21	9	27	20	16	15	18	34	18	28	45
SOL2	45	18	27	35	28	15	9	17	18	16	21	18	34	20	16	41
ERS1	27	4	10	12	6	4	3	5	10	6	9	9	11	3	12	27
YCR075W-A	27	9	5	12	12	9	3	10	3	6	4	4	11	10	6	27
YCR076C	15	8	7	23	9	11	3	7	3	3	0	12	27	8	7	48
PAT1	27	10	15	13	13	13	4	16	14	10	4	7	12	12	12	33
PTC6	33	7	16	13	12	4	4	15	12	10	13	10	12	14	13	27
SRB8	23	8	10	22	7	9	4	12	9	6	5	7	23	9	9	33
AHC2	27	14	12	26	15	12	5	9	13	5	8	13	25	10	14	19
TRX3	35	13	18	39	18	15	4	12	17	13	10	15	35	8	23	32
TUP1	86	40	26	34	40	31	10	32	24	16	9	12	35	26	16	62
CSM1	64	24	24	50	33	11	14	25	25	20	15	28	41	27	35	63
LUG1	74	27	30	44	30	10	13	30	35	19	18	23	36	27	35	48
ABP1	51	28	29	51	42	19	15	24	25	19	13	25	42	34	25	57
FIG2	49	35	27	44	35	19	14	34	24	18	9	28	48	29	29	57
YCR090C	64	21	20	53	23	9	9	25	32	15	9	22	40	20	40	97
KIN82	70	32	32	39	41	23	10	32	29	15	13	23	33	36	25	46
MSH3	36	14	10	28	13	15	9	16	20	8	7	17	20	16	25	41
CDC39	41	17	16	28	25	7	9	10	16	8	15	14	20	20	13	36
CDC50	47	18	16	41	15	4	7	17	22	9	3	11	37	12	19	39
OCA4	45	19	23	42	22	15	8	18	23	11	15	18	40	17	21	42
YCR095W-A	42	18	18	42	21	15	8	23	17	11	15	19	40	23	22	45
HMRA2	39	17	25	21	15	10	2	18	23	4	8	16	26	14	15	42
HMRA1	42	16	18	21	15	8	2	25	14	4	10	17	26	23	15	39
TT(AGU)C	60	26	25	66	32	18	14	21	29	11	17	22	57	30	23	48
GIT1	41	20	33	52	28	22	14	24	33	18	21	33	45	28	36	51
YCR100C	26	18	16	23	14	2	9	17	20	8	8	15	23	13	19	28
YCR101C	65	26	30	50	32	22	8	30	27	14	15	20	47	30	23	60
YCR102C	50	25	42	41	38	21	15	28	35	23	18	21	35	34	21	52
PAU3	57	29	35	47	34	17	20	23	42	24	21	19	36	24	30	41
ADH7	75	17	37	50	26	10	14	16	36	20	22	32	43	19	36	46
RDS1	61	26	30	54	28	10	12	31	32	18	9	23	50	27	32	56
AAD3	69	22	20	41	26	11	20	23	26	19	17	18	32	28	22	38
YCR108C	17	91	0	24	76	85	5	35	3	2	0	9	36	23	9	16
COS7	51	33	24	36	26	23	25	33	28	26	14	28	40	25	32	55
MPH2	38	23	34	47	39	14	16	27	28	22	15	36	37	37	35	51
SOR2	73	20	31	40	30	16	13	38	23	19	19	26	37	42	24	48
HXT15	76	24	38	37	32	9	10	30	23	28	17	31	45	20	34	45
THI13	55	27	22	60	38	12	14	26	21	24	19	21	49	27	30	54
AAD4	51	30	26	45	35	22	16	33	24	20	22	18	42	34	20	61
YDL241W	53	20	28	56	30	21	12	29	21	23	12	19	54	27	23	71
LRG1	68	30	27	43	37	23	17	29	22	21	14	24	41	32	23	48
ADY3	22	9	13	22	10	6	6	8	14	8	8	12	20	7	15	28
GUD1	21	8	12	22	8	5	7	10	17	6	13	7	17	10	11	27
LRC1	27	7	10	22	11	13	7	12	10	6	5	8	17	17	8	21
PHO13	45	23	28	46	25	14	15	26	30	13	15	27	43	30	26	59
YPD1	55	23	9	35	18	10	12	10	19	3	11	14	31	14	15	39
GYP7	35	9	26	33	25	13	4	17	16	15	11	15	26	22	17	34
YDL233W	34	15	17	33	17	11	4	26	22	15	13	9	26	16	25	35
OST4	46	21	28	31	25	11	6	9	22	10	12	17	32	9	16	17
BRE4	79	32	20	37	23	19	13	31	21	14	8	23	45	21	25	43
PTP1	43	23	31	37	25	8	13	20	21	14	19	32	45	21	23	79
SSB1	42	13	14	38	20	8	9	20	14	11	6	14	31	25	16	75
HO	62	30	21	55	39	15	14	34	18	21	8	20	50	35	24	53
GCS1	27	9	15	28	17	5	10	13	14	19	10	10	21	13	17	42
SHS1	42	10	13	28	17	10	10	15	13	19	5	9	21	14	17	27
WHI4	67	26	25	40	31	15	12	28	22	13	21	25	38	32	23	81
