gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YDL156W	YDL156W	YDL156W	NM_001180216	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL156W	YDL156W	YDL156W	NM_001180216	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL155W	YDL155W	YDL155W	NP_010126	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL155W	YDL155W	YDL155W	NM_001180215	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL155W	YDL155W	YDL155W	NM_001180215	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL154W	YDL154W	YDL154W	NP_010127	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL154W	YDL154W	YDL154W	NM_001180214	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL154W	YDL154W	YDL154W	NM_001180214	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL153C	YDL153C	YDL153C	NP_010128	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL153C	YDL153C	YDL153C	NM_001180213	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL153C	YDL153C	YDL153C	NM_001180213	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL150W	YDL150W	YDL150W	NP_010131	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL150W	YDL150W	YDL150W	NM_001180210	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL150W	YDL150W	YDL150W	NM_001180210	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL149W	YDL149W	YDL149W	NP_010132	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL149W	YDL149W	YDL149W	NM_001180209	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL149W	YDL149W	YDL149W	NM_001180209	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL148C	YDL148C	YDL148C	NP_010133	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL148C	YDL148C	YDL148C	NM_001180208	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL148C	YDL148C	YDL148C	NM_001180208	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL147W	YDL147W	YDL147W	NP_010134	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL147W	YDL147W	YDL147W	NM_001180207	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL147W	YDL147W	YDL147W	NM_001180207	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL146W	YDL146W	YDL146W	NP_010135	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL146W	YDL146W	YDL146W	NM_001180206	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL146W	YDL146W	YDL146W	NM_001180206	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL145C	YDL145C	YDL145C	NP_010136	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL145C	YDL145C	YDL145C	NM_001180205	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL145C	YDL145C	YDL145C	NM_001180205	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL144C	YDL144C	YDL144C	NP_010137	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL144C	YDL144C	YDL144C	NM_001180204	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL144C	YDL144C	YDL144C	NM_001180204	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL143W	YDL143W	YDL143W	NP_010138	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL143W	YDL143W	YDL143W	NM_001180203	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL143W	YDL143W	YDL143W	NM_001180203	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL142C	YDL142C	YDL142C	NP_010139	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL142C	YDL142C	YDL142C	NM_001180202	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL142C	YDL142C	YDL142C	NM_001180202	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL141W	YDL141W	YDL141W	NP_010140	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL141W	YDL141W	YDL141W	NM_001180201	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL141W	YDL141W	YDL141W	NM_001180201	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL140C	YDL140C	YDL140C	NP_010141	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL140C	YDL140C	YDL140C	NM_001180200	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL140C	YDL140C	YDL140C	NM_001180200	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL139C	YDL139C	YDL139C	NP_010142	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL139C	YDL139C	YDL139C	NM_001180199	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL139C	YDL139C	YDL139C	NM_001180199	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL138W	YDL138W	YDL138W	NP_010143	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL138W	YDL138W	YDL138W	NM_001180198	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL138W	YDL138W	YDL138W	NM_001180198	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL137W	YDL137W	YDL137W	NP_010144	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL137W	YDL137W	YDL137W	NM_001180197	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL137W	YDL137W	YDL137W	NM_001180197	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL136W	YDL136W	YDL136W	NP_010090	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL136W	YDL136W	YDL136W	NP_010145	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL136W	YDL136W	YDL136W	NM_001180251	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL136W	YDL136W	YDL136W	NM_001180251	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL135C	YDL135C	YDL135C	NP_010146	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL135C	YDL135C	YDL135C	NM_001180195	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL135C	YDL135C	YDL135C	NM_001180195	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL134C	YDL134C	YDL134C	NP_010147	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL134C	YDL134C	YDL134C	NM_001180193	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL134C	YDL134C	YDL134C	NM_001180193	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL133C-A	YDL133C-A	YDL133C-A	NP_010097	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL133C-A	YDL133C-A	YDL133C-A	NP_010148	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL133C-A	YDL133C-A	YDL133C-A	NM_001180194	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL133C-A	YDL133C-A	YDL133C-A	NM_001180194	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL133W	YDL133W	YDL133W	NP_010149	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL133W	YDL133W	YDL133W	NM_001180192	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL133W	YDL133W	YDL133W	NM_001180192	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL132W	YDL132W	YDL132W	NP_010150	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL132W	YDL132W	YDL132W	NM_001180191	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL132W	YDL132W	YDL132W	NM_001180191	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL131W	YDL131W	YDL131W	NP_010151	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL131W	YDL131W	YDL131W	NM_001180190	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL131W	YDL131W	YDL131W	NM_001180190	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL130W-A	YDL130W-A	YDL130W-A	NP_010152	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL130W-A	YDL130W-A	YDL130W-A	NM_001184325	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL130W-A	YDL130W-A	YDL130W-A	NM_001184325	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL130W	YDL130W	YDL130W	NP_010153	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL130W	YDL130W	YDL130W	NM_001180189	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL130W	YDL130W	YDL130W	NM_001180189	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL129W	YDL129W	YDL129W	NP_010154	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL129W	YDL129W	YDL129W	NM_001180188	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL129W	YDL129W	YDL129W	NM_001180188	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL128W	YDL128W	YDL128W	NP_010155	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL128W	YDL128W	YDL128W	NM_001180187	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL128W	YDL128W	YDL128W	NM_001180187	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL127W	YDL127W	YDL127W	NP_010156	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL127W	YDL127W	YDL127W	NM_001180186	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL127W	YDL127W	YDL127W	NM_001180186	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL126C	YDL126C	YDL126C	NP_010157	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL126C	YDL126C	YDL126C	NM_001180185	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL126C	YDL126C	YDL126C	NM_001180185	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL125C	YDL125C	YDL125C	NP_010158	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL125C	YDL125C	YDL125C	NM_001180184	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL125C	YDL125C	YDL125C	NM_001180184	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL124W	YDL124W	YDL124W	NP_010159	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL124W	YDL124W	YDL124W	NM_001180183	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL124W	YDL124W	YDL124W	NM_001180183	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL123W	YDL123W	YDL123W	NP_010160	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL123W	YDL123W	YDL123W	NM_001180182	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL123W	YDL123W	YDL123W	NM_001180182	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL122W	YDL122W	YDL122W	NP_010161	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL122W	YDL122W	YDL122W	NM_001180181	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL122W	YDL122W	YDL122W	NM_001180181	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL121C	YDL121C	YDL121C	NP_010162	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL121C	YDL121C	YDL121C	NM_001180180	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL121C	YDL121C	YDL121C	NM_001180180	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL120W	YDL120W	YDL120W	NP_010163	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL120W	YDL120W	YDL120W	NM_001180179	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL120W	YDL120W	YDL120W	NM_001180179	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL119C	YDL119C	YDL119C	NP_010164	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL119C	YDL119C	YDL119C	NM_001180178	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL119C	YDL119C	YDL119C	NM_001180178	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL118W	YDL118W	YDL118W	NP_010165	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL118W	YDL118W	YDL118W	NM_001180177	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL118W	YDL118W	YDL118W	NM_001180177	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL117W	YDL117W	YDL117W	NP_010166	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL117W	YDL117W	YDL117W	NM_001180176	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL117W	YDL117W	YDL117W	NM_001180176	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL116W	YDL116W	YDL116W	NP_010167	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL116W	YDL116W	YDL116W	NM_001180175	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL116W	YDL116W	YDL116W	NM_001180175	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL115C	YDL115C	YDL115C	NP_010168	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL115C	YDL115C	YDL115C	NM_001180174	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL115C	YDL115C	YDL115C	NM_001180174	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL114W	YDL114W	YDL114W	NP_010169	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL114W	YDL114W	YDL114W	NM_001180173	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL114W	YDL114W	YDL114W	NM_001180173	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL113C	YDL113C	YDL113C	NP_010170	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL113C	YDL113C	YDL113C	NM_001180172	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL113C	YDL113C	YDL113C	NM_001180172	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL112W	YDL112W	YDL112W	NP_010171	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL112W	YDL112W	YDL112W	NM_001180171	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL112W	YDL112W	YDL112W	NM_001180171	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL111C	YDL111C	YDL111C	NP_010172	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL111C	YDL111C	YDL111C	NM_001180170	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL111C	YDL111C	YDL111C	NM_001180170	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL110C	YDL110C	YDL110C	NP_010173	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL110C	YDL110C	YDL110C	NM_001180169	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL110C	YDL110C	YDL110C	NM_001180169	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL109C	YDL109C	YDL109C	NP_010174	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL109C	YDL109C	YDL109C	NM_001180168	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL109C	YDL109C	YDL109C	NM_001180168	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL108W	YDL108W	YDL108W	NP_010175	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL108W	YDL108W	YDL108W	NM_001180167	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL108W	YDL108W	YDL108W	NM_001180167	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL107W	YDL107W	YDL107W	NP_010176	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL107W	YDL107W	YDL107W	NM_001180166	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL107W	YDL107W	YDL107W	NM_001180166	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL106C	YDL106C	YDL106C	NP_010177	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL106C	YDL106C	YDL106C	NM_001180165	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL106C	YDL106C	YDL106C	NM_001180165	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL105W	YDL105W	YDL105W	NP_010178	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL105W	YDL105W	YDL105W	NM_001180164	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL105W	YDL105W	YDL105W	NM_001180164	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL104C	YDL104C	YDL104C	NP_010179	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL104C	YDL104C	YDL104C	NM_001180163	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL104C	YDL104C	YDL104C	NM_001180163	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL103C	YDL103C	YDL103C	NP_010180	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL103C	YDL103C	YDL103C	NM_001180162	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL103C	YDL103C	YDL103C	NM_001180162	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL102W	YDL102W	YDL102W	NP_010181	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL102W	YDL102W	YDL102W	NM_001180161	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL102W	YDL102W	YDL102W	NM_001180161	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL101C	YDL101C	YDL101C	NP_010182	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL101C	YDL101C	YDL101C	NM_001180160	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL101C	YDL101C	YDL101C	NM_001180160	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL100C	YDL100C	YDL100C	NP_010183	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL100C	YDL100C	YDL100C	NM_001180159	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL100C	YDL100C	YDL100C	NM_001180159	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL099W	YDL099W	YDL099W	NP_010184	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL099W	YDL099W	YDL099W	NM_001180158	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL099W	YDL099W	YDL099W	NM_001180158	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL098C	YDL098C	YDL098C	NP_010185	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL098C	YDL098C	YDL098C	NM_001180157	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL098C	YDL098C	YDL098C	NM_001180157	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL097C	YDL097C	YDL097C	NP_010186	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL097C	YDL097C	YDL097C	NM_001180156	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL097C	YDL097C	YDL097C	NM_001180156	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL095W	YDL095W	YDL095W	NP_010188	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL095W	YDL095W	YDL095W	NM_001180154	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL095W	YDL095W	YDL095W	NM_001180154	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL093W	YDL093W	YDL093W	NP_010190	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL093W	YDL093W	YDL093W	NM_001180152	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL093W	YDL093W	YDL093W	NM_001180152	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL092W	YDL092W	YDL092W	NP_010191	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL092W	YDL092W	YDL092W	NM_001180151	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL092W	YDL092W	YDL092W	NM_001180151	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL091C	YDL091C	YDL091C	NP_010192	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL091C	YDL091C	YDL091C	NM_001180150	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL091C	YDL091C	YDL091C	NM_001180150	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL090C	YDL090C	YDL090C	NP_010193	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL090C	YDL090C	YDL090C	NM_001180149	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL090C	YDL090C	YDL090C	NM_001180149	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL089W	YDL089W	YDL089W	NP_010194	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL089W	YDL089W	YDL089W	NM_001180148	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL089W	YDL089W	YDL089W	NM_001180148	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL088C	YDL088C	YDL088C	NP_010195	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL088C	YDL088C	YDL088C	NM_001180147	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL088C	YDL088C	YDL088C	NM_001180147	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL087C	YDL087C	YDL087C	NP_010196	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL087C	YDL087C	YDL087C	NM_001180146	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL087C	YDL087C	YDL087C	NM_001180146	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL086W	YDL086W	YDL086W	NP_010197	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL086W	YDL086W	YDL086W	NM_001180145	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL086W	YDL086W	YDL086W	NM_001180145	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL085C-A	YDL085C-A	YDL085C-A	NP_075208	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL085C-A	YDL085C-A	YDL085C-A	NM_001184455	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL085C-A	YDL085C-A	YDL085C-A	NM_001184455	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL085W	YDL085W	YDL085W	NP_010198	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL085W	YDL085W	YDL085W	NM_001180144	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL085W	YDL085W	YDL085W	NM_001180144	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL084W	YDL084W	YDL084W	NP_010199	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL084W	YDL084W	YDL084W	NM_001180143	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL084W	YDL084W	YDL084W	NM_001180143	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL083C	YDL083C	YDL083C	NP_010200	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL083C	YDL083C	YDL083C	NP_013863	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL083C	YDL083C	YDL083C	NM_001180142	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL083C	YDL083C	YDL083C	NM_001180142	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL082W	YDL082W	YDL082W	NP_010201	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL082W	YDL082W	YDL082W	NM_001180141	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL082W	YDL082W	YDL082W	NM_001180141	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL081C	YDL081C	YDL081C	NP_010202	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL081C	YDL081C	YDL081C	NM_001180140	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL081C	YDL081C	YDL081C	NM_001180140	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL080C	YDL080C	YDL080C	NP_010203	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL080C	YDL080C	YDL080C	NM_001180139	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL080C	YDL080C	YDL080C	NM_001180139	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL079C	YDL079C	YDL079C	NP_010204	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL079C	YDL079C	YDL079C	NM_001180138	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL079C	YDL079C	YDL079C	NM_001180138	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL078C	YDL078C	YDL078C	NP_010205	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL078C	YDL078C	YDL078C	NM_001180137	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL078C	YDL078C	YDL078C	NM_001180137	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL077C	YDL077C	YDL077C	NP_010206	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL077C	YDL077C	YDL077C	NM_001180136	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL077C	YDL077C	YDL077C	NM_001180136	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL076C	YDL076C	YDL076C	NP_010207	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL076C	YDL076C	YDL076C	NM_001180135	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL076C	YDL076C	YDL076C	NM_001180135	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL075W	YDL075W	YDL075W	NP_010208	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL075W	YDL075W	YDL075W	NM_001180134	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL075W	YDL075W	YDL075W	NM_001180134	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL074C	YDL074C	YDL074C	NP_010209	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL074C	YDL074C	YDL074C	NM_001180133	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL074C	YDL074C	YDL074C	NM_001180133	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL073W	YDL073W	YDL073W	NP_010210	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL073W	YDL073W	YDL073W	NM_001180132	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL073W	YDL073W	YDL073W	NM_001180132	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL072C	YDL072C	YDL072C	NP_010211	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL072C	YDL072C	YDL072C	NM_001180131	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL072C	YDL072C	YDL072C	NM_001180131	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL070W	YDL070W	YDL070W	NP_010213	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YDL070W	YDL070W	YDL070W	NM_001180129	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YDL070W	YDL070W	YDL070W	NM_001180129	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YDL069C	YDL069C	YDL069C	NP_010214	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
